ZooPro,0,6091,3566,697,1347,322,41,137,30,0,6,12,10,0
Jmundo,0,137,603,0,2305,62,0,150,0,0,0,11,0,0
Ghakko,0,19,180,0,585,2,0,47,0,0,0,0,0,0
RetiredUser12459780,0,0,81,0,150,0,0,12,0,0,0,1,0,0
Tuspm,0,3428,3126,488,2280,337,40,305,13,11,24,29,4,0
MarcoKrohn,0,0,31,0,192,0,0,12,0,0,0,0,0,0
Elf-friend,0,7774,5092,1386,2108,419,52,406,75,27,23,46,24,1
Bazzajf,0,0,32,0,233,0,0,16,0,0,0,0,0,0
Husnock,0,6731,1866,423,832,199,25,6,0,0,1,0,0,0
Albatross2147,0,1,102,0,113,0,0,10,0,0,0,0,0,0
69.121.245.182,0,0,87,0,33,0,0,14,0,0,0,0,0,0
Dschwen,0,2,274,0,353,1,0,30,0,0,0,0,0,0
pfctdayelise,0,1,268,0,285,2,0,35,0,0,0,0,0,0
SOPHIA,0,31,1077,0,1530,10,0,155,0,0,0,4,0,0
D-Day,0,5605,3403,546,2558,214,19,584,31,5,26,33,6,0
MaximillionPegasus,0,935,1609,0,5892,121,0,381,0,0,0,25,0,0
Elaragirl(AWB),0,0,13,0,47,0,0,1,0,0,0,0,0,0
Ironbrew,0,0,3,0,19,0,0,0,0,0,0,0,0,0
BradBeattie,0,10457,3899,1306,2485,551,74,255,46,11,24,39,25,0
Azylber,0,0,13,0,118,0,0,6,0,0,0,0,0,0
Gimmetrow,0,11435,4735,1482,4629,675,69,1019,99,10,37,82,32,1
Ajm81,0,0,90,0,63,0,0,12,0,0,0,0,0,0
staffwaterboy,0,3,96,0,199,0,0,18,0,0,0,0,0,0
Flyingtoaster1337,0,12,210,0,1679,1,0,69,0,0,0,2,0,0
GrahamColm,0,12919,9007,1178,9920,1496,94,1198,104,23,60,184,45,4
P4k,0,0,25,0,99,0,0,9,0,0,0,0,0,0
BANG!,0,0,27,0,110,0,0,8,0,0,0,0,0,0
SD6-Agent,0,1947,317,24,128,60,2,0,0,0,0,0,0,0
PrettyGreen,0,0,134,0,49,0,0,11,0,0,0,0,0,0
Jeendan,0,1,33,0,198,0,0,10,0,0,0,0,0,0
Leontopodiumalpinum,0,0,71,0,325,3,0,7,0,0,0,0,0,0
Peteg913,0,2012,756,318,30,8,7,0,0,0,0,0,0,0
Jhbuk,0,0,6,0,236,0,0,4,0,0,0,0,0,0
Mig11,0,0,14,0,96,0,0,2,0,0,0,0,0,0
Ajraddatz,0,5770,2469,0,11983,1080,0,544,0,0,0,171,0,0
CameoAppearance,0,0,22,0,54,0,0,5,0,0,0,0,0,0
Davidpdx,0,0,3,0,48,0,0,0,0,0,0,0,0,0
Linuxbeak,0,5467,4872,1661,3777,629,132,942,95,11,54,124,55,9
HelloControl,0,0,4,0,369,0,0,4,0,0,0,0,0,0
Lagrange613,0,9,258,0,452,6,0,48,0,0,0,0,0,0
N!,0,1,244,0,291,0,0,56,0,0,0,2,0,0
172.162.10.219,0,0,4,0,25,0,0,0,0,0,0,0,0,0
Nandesuka,0,5485,3616,570,3122,452,40,653,34,17,28,66,15,1
KimDabelsteinPetersen,0,0,65,0,133,0,0,10,0,0,0,0,0,0
Dryman,0,148,926,0,1517,36,0,125,0,0,0,6,0,0
Chowbok,0,1,60,0,258,0,0,12,0,0,0,0,0,0
Chenzw,0,2,190,0,391,1,0,55,0,0,0,0,0,0
Kickstart70,0,0,87,0,76,0,0,14,0,0,0,0,0,0
Jeffwang16,0,5,160,0,646,3,0,27,0,0,0,2,0,0
tehtennisman,0,3885,3715,0,6780,340,0,493,0,0,0,53,0,0
WDGraham,0,0,0,0,27,0,0,0,0,0,0,0,0,0
Steveo2,0,7328,5485,1176,3852,827,81,842,101,34,88,74,42,3
MyMii,0,0,0,0,57,0,0,0,0,0,0,0,0,0
Wiglaf,0,2987,1441,170,987,159,5,169,15,1,2,16,2,0
Onefortyone,0,0,98,0,63,0,0,12,0,0,0,0,0,0
ReaperEternal,0,12702,15716,3011,12889,3024,656,3541,160,84,219,527,252,43
Anetode,0,8215,5213,778,6678,566,24,652,57,21,29,23,7,0
Mindmatrix,0,5279,1781,784,683,201,48,167,85,0,6,21,21,1
Snowspinner,0,3843,3977,1013,3873,796,103,1033,62,9,72,196,58,13
Allefant,0,0,2,0,100,0,0,2,0,0,0,0,0,0
SpeedCG,0,754,2166,0,5211,201,0,403,0,0,0,35,0,0
HappyCamper,0,5020,4456,826,3710,440,32,1079,68,18,35,80,20,0
Avnative,0,24,451,0,380,7,0,73,0,0,0,5,0,0
Fasttimes68,0,0,49,0,270,1,0,18,0,0,0,0,0,0
StevenZhang,0,11029,10627,1913,14394,1990,231,3944,189,37,186,527,160,24
CatfishJimandthesoapdish,0,10498,4370,971,5137,859,98,912,72,4,18,204,43,4
AManInBlack,0,3172,1055,399,756,134,30,247,37,1,4,24,5,0
Estel,0,0,161,0,45,0,0,11,0,0,0,0,0,0
완젬스,0,0,4,0,100,0,0,1,0,0,0,0,0,0
Stupid2,0,153,1503,0,2846,48,0,274,0,0,0,9,0,0
JitseNiesen,0,4353,3274,372,5101,284,13,571,15,7,10,24,6,0
BlofeldofSPECTRE,0,4,233,0,1056,6,0,61,0,0,0,0,0,0
AlexiusHoratius,0,10750,7538,949,7343,1191,46,951,52,16,30,125,24,2
Blake'sStar,0,0,11,0,167,0,0,9,0,0,0,0,0,0
Ripberger,0,1,627,0,1270,4,0,134,0,0,0,1,0,0
Tordekar,0,0,12,0,479,0,0,10,0,0,0,0,0,0
Laleena,0,1902,1034,98,293,30,4,34,0,2,3,0,0,0
FalconKirtaran,0,0,9,0,246,0,0,5,0,0,0,0,0,0
Fabricationary,0,51,664,0,810,10,0,116,0,0,0,5,0,0
Bobes66,0,694,192,18,9,1,0,0,0,0,0,0,0,0
Vasile,0,0,0,0,28,0,0,0,0,0,0,0,0,0
TimSong,0,12395,10081,3160,10963,2324,432,4829,360,47,167,1000,308,77
AlistairMcMillan,0,3735,1126,219,661,144,16,163,13,5,6,18,2,0
Kedithetramp,0,0,25,0,131,0,0,15,0,0,0,0,0,0
RexNL,0,6758,2948,1079,1239,372,68,290,36,2,16,48,13,0
Saravask,0,9556,3428,1193,2050,491,110,529,91,9,34,60,45,5
Kinderboy,0,1256,332,76,114,10,0,0,0,0,0,0,0,0
RuyLopez,0,26,128,0,438,2,0,25,0,0,0,0,0,0
FeydHuxtable,0,8305,4715,0,16258,1879,0,889,0,0,0,256,0,0
TheOriginalSoni,0,0,28,0,145,0,0,9,0,0,0,0,0,0
Candlewicke,0,1783,2548,0,8250,549,0,473,0,0,0,83,0,0
VD64992,0,12,187,0,409,3,0,19,0,0,0,0,0,0
Eclecticology,0,0,2,0,36,0,0,0,0,0,0,0,0,0
Antelan,0,31,209,0,1429,5,0,43,0,0,0,0,0,0
Widr,0,100,158,0,1973,28,0,53,0,0,0,8,0,0
Dissolve,0,0,25,0,517,0,0,15,0,0,0,0,0,0
Deepakgupta,0,13,446,0,507,4,0,151,0,0,0,4,0,0
Gzornenplatz,0,569,1543,0,1488,139,0,152,0,0,0,33,0,0
Frcm1988,0,0,11,0,172,0,0,16,0,0,0,0,0,0
%D0%90,0,51,332,0,1119,12,0,74,0,0,0,3,0,0
Terryeo,0,0,30,0,82,0,0,10,0,0,0,0,0,0
2D,0,1,68,0,186,0,0,17,0,0,0,0,0,0
GIen,0,10156,5922,1551,4467,1187,153,1178,115,35,87,264,83,8
Vortexrealm,0,0,61,0,60,0,0,10,0,0,0,0,0,0
SaxTeacher,0,5872,3843,437,2079,241,24,167,0,19,7,11,0,0
Islami,0,0,190,0,143,0,0,47,0,0,0,0,0,0
Whosyourjudas,0,25,309,0,324,9,0,55,0,0,0,2,0,0
Meisfunny,0,5,54,0,516,1,0,14,0,0,0,0,0,0
Mschel,0,3598,5623,1230,6284,799,138,893,99,1,6,104,52,2
Gpyoung,0,1,43,0,95,0,0,4,0,0,0,0,0,0
Myverybestwishes,0,0,28,0,151,0,0,7,0,0,0,0,0,0
BRUTE,0,0,28,0,167,0,0,3,0,0,0,0,0,0
Lifeisunfair,0,5,374,0,337,4,0,75,0,0,0,1,0,0
Separa,0,1,60,0,97,0,0,6,0,0,0,0,0,0
Heimstern,0,11102,9042,1831,11552,1264,150,1180,88,37,73,147,30,2
ElinorD,0,14661,7261,1966,6863,1191,148,1259,124,29,79,148,42,2
Grandmaster,0,14,546,0,815,0,0,89,0,0,0,1,0,0
Tcncv,0,11944,3655,726,3630,685,56,0,0,0,0,0,0,0
Legolost,0,264,939,0,1839,48,0,156,0,0,0,13,0,0
DaBiGg3TiTaLiaNo,0,0,77,0,137,0,0,10,0,0,0,0,0,0
Cannonbolt2,0,0,23,0,105,0,0,8,0,0,0,0,0,0
TheJPS,0,11626,7721,1603,5378,993,202,1021,48,55,103,55,13,0
ErwinWalsh,0,5,154,0,256,1,0,38,0,0,0,0,0,0
THUGCHILDz,0,0,328,0,189,0,0,42,0,0,0,1,0,0
Habj,0,1,10,0,528,0,0,9,0,0,0,0,0,0
Alansohn,0,9560,6543,779,7697,947,73,757,28,23,25,30,6,0
Flamurai,0,0,111,0,27,0,0,3,0,0,0,0,0,0
Carbonite,0,7827,6143,379,5313,979,40,663,16,2,13,117,6,0
Whiskeydog,0,0,242,0,367,1,0,31,0,0,0,0,0,0
PHDrillSergeant,0,8058,2252,993,1534,261,47,244,43,2,13,35,10,0
Srevi,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Onorem,0,0,20,0,269,0,0,6,0,0,0,0,0,0
Shinmawa,0,7,358,0,394,2,0,59,0,0,0,1,0,0
GWSimulations,0,0,0,0,87,0,0,0,0,0,0,0,0,0
Ajbpearce,0,64,543,0,2336,10,0,178,0,0,0,4,0,0
Cyclonenim,0,20694,17228,6902,16612,3824,1274,5156,486,58,262,639,379,71
GoldFlower,0,4,103,0,757,2,0,33,0,0,0,0,0,0
Biggerdigger,0,14,164,0,1032,1,0,47,0,0,0,0,0,0
4wajzkd02,0,1,19,0,152,0,0,2,0,0,0,0,0,0
TheUberNinja,0,1169,522,208,6,4,0,0,0,0,0,0,0,0
PeterFleet,0,0,90,0,95,0,0,20,0,0,0,0,0,0
Wizardman,0,238993,44474,13986,48015,18539,1237,3318,201,121,387,1705,284,17
Davidgothberg,0,11385,3329,764,2224,474,77,102,0,0,2,30,1,0
GerdaArendt,0,41,517,0,1578,24,0,135,0,0,0,13,0,0
Queerbubbles,0,1349,1568,0,6805,273,0,375,0,0,0,31,0,0
Shirt58,0,7933,4022,565,5937,824,54,171,8,0,8,25,6,0
Vivaldi,0,0,30,0,82,0,0,10,0,0,0,0,0,0
Ceoil,0,1837,2264,0,10074,246,0,609,0,0,0,62,0,0
Misterrick.09,0,818,142,31,38,16,1,0,0,0,0,0,0,0
LadyLysineIkinsile,0,4,148,0,125,2,0,16,0,0,0,0,0,0
SanchoMandoval,0,8,118,0,523,2,0,20,0,0,0,0,0,0
Tomica,0,0,63,0,254,1,0,15,0,0,0,0,0,0
Raggonix,0,1009,336,41,370,3,0,10,0,0,0,0,0,0
PedanticallySpeaking,0,5396,5273,688,3514,676,55,471,46,25,28,55,28,3
MasterBigode,0,1,481,0,529,5,0,78,0,0,0,0,0,0
Phaunt,0,0,24,0,267,0,0,8,0,0,0,0,0,0
Alokprasad84,0,0,35,0,87,0,0,4,0,0,0,0,0,0
198,0,0,307,0,39,0,0,13,0,0,0,0,0,0
Bfissa,0,0,9,0,56,0,0,1,0,0,0,0,0,0
Aarktica,0,8200,1582,438,980,219,41,0,0,0,0,0,0,0
Number57,0,11833,6813,1493,5728,679,75,523,68,22,21,34,9,1
GeeAlice,0,0,57,0,69,0,0,15,0,0,0,0,0,0
Cubs197,0,4,266,0,470,3,0,30,0,0,0,3,0,0
rossnixon,0,0,17,0,65,0,0,2,0,0,0,0,0,0
Pgio,0,0,31,0,192,0,0,12,0,0,0,0,0,0
V.Z.,0,0,1,0,27,0,0,0,0,0,0,0,0,0
JessicaLiao,0,0,48,0,20,0,0,2,0,0,0,0,0,0
Two-Sixteen,0,0,21,0,57,0,0,2,0,0,0,0,0,0
Mehran,0,1,83,0,290,0,0,17,0,0,0,0,0,0
Llywrch,0,206,802,0,2353,15,0,179,0,0,0,5,0,0
HangingCurve,0,2097,1027,219,190,55,8,0,0,0,0,0,0,0
Sinhalafreedom,0,3,55,0,204,0,0,1,0,0,0,0,0,0
NickBush24,0,7169,1806,660,1689,378,78,171,19,0,28,13,5,1
Jiang,0,1837,1382,0,1577,162,0,154,0,0,0,17,0,0
Theopolisme,0,10650,6089,778,12888,1527,88,592,17,10,32,149,23,0
Lowellian,0,1260,1136,15,1065,77,2,85,0,1,0,1,0,0
Kennedygr,0,1,119,0,299,0,0,56,0,0,0,0,0,0
MITBLS,0,0,82,0,52,0,0,11,0,0,0,0,0,0
Don'tFeedtheZords,0,0,12,0,146,0,0,3,0,0,0,0,0,0
Spencer,0,30683,22551,4874,21084,4529,710,2988,189,111,261,501,192,18
Silence,0,10379,4479,1014,3634,748,178,0,0,0,0,0,0,0
EdChem,0,9,247,0,1171,0,0,72,0,0,0,1,0,0
Everyking,0,52557,112869,15244,221037,11697,1052,38190,1792,376,1269,2794,729,47
Bladestorm,0,1,36,0,746,0,0,18,0,0,0,0,0,0
Justinc,0,3173,548,145,335,56,4,21,0,1,0,0,0,0
DeltaQuad,0,15116,8909,2001,16774,2506,205,2386,155,39,123,542,138,7
Kku,0,2103,1063,284,281,61,9,0,0,0,0,0,0,0
Coppertwig,0,13017,7187,1520,8471,1019,107,797,81,27,62,51,25,2
SoxBot,0,183,947,0,2907,43,0,189,0,0,0,5,0,0
Rajithmohan,0,2,81,0,189,0,0,31,0,0,0,1,0,0
M1ss1ontomars2k4,0,4649,2738,1527,1429,214,42,563,172,4,24,40,23,2
Jared,0,0,26,0,172,0,0,6,0,0,0,0,0,0
Scarian,0,15717,13003,4579,12434,2281,471,3434,271,57,237,488,217,40
Aua,0,3,234,0,386,0,0,29,0,0,0,0,0,0
Tomruen,0,0,4,0,67,0,0,2,0,0,0,0,0,0
216.153.214.94,0,21,171,0,531,6,0,35,0,0,0,1,0,0
Activision45,0,1557,471,149,136,23,6,13,0,0,1,0,0,0
JesseViviano,0,7476,2505,609,1106,240,32,0,0,0,0,0,0,0
CJ2005B,0,923,282,60,20,1,0,0,0,0,0,0,0,0
Vizcarra,0,9,96,0,208,0,0,17,0,0,0,1,0,0
Glenfarclas,0,0,115,0,277,0,0,60,0,0,0,0,0,0
TheMagnificentClean-keeper,0,1,19,0,262,0,0,1,0,0,0,0,0,0
Mikez,0,1,40,0,161,0,0,16,0,0,0,0,0,0
T.Canens,0,1,147,0,561,0,0,50,0,0,0,0,0,0
Thesunderking,0,3,90,0,349,0,0,30,0,0,0,0,0,0
Nn-user,0,2,401,0,137,1,0,31,0,0,0,0,0,0
Ckjy,0,0,37,0,70,0,0,14,0,0,0,0,0,0
Mrt3366,0,12,44,0,728,3,0,12,0,0,0,0,0,0
Wikiwoohoo,0,25387,9595,1948,15582,1825,235,201,2,10,6,26,2,0
Ikip,0,97,1001,0,3974,61,0,262,0,0,0,13,0,0
MikeV,0,0,29,0,60,0,0,5,0,0,0,0,0,0
PatrickA,0,0,41,0,28,0,0,2,0,0,0,0,0,0
Zaxem,0,12773,7203,0,12164,1109,0,1139,0,0,0,146,0,0
Rememberme,0,0,214,0,22,0,0,5,0,0,0,0,0,0
MyNameIsNotEarl,0,3,33,0,282,0,0,11,0,0,0,0,0,0
Romanm,0,6,157,0,158,0,0,28,0,0,0,0,0,0
MikeX,0,11,578,0,266,4,0,22,0,0,0,0,0,0
SebastianHelm,0,9359,5302,552,4866,416,32,283,0,21,6,6,0,0
Seabhcan,0,1997,611,113,335,61,10,0,0,0,0,0,0,0
BigCow,0,0,150,0,208,0,0,67,0,0,0,0,0,0
Ark30inf,0,217,50,0,22,4,0,0,0,0,0,0,0,0
Mike7,0,51125,20572,3798,18326,5740,737,2000,98,83,251,506,197,15
ADNghiem501,0,14,194,0,431,1,0,79,0,0,0,0,0,0
VivaLaVieBoheme!,0,27,1739,0,1396,32,0,388,0,0,0,19,0,0
Mike1,0,9273,6043,1830,4857,1307,220,790,81,30,69,128,60,8
MatthewFenton,0,12792,11370,3993,8137,1844,335,2197,216,60,161,286,114,16
WaitingForConnection,0,3,17,0,539,2,0,18,0,0,0,1,0,0
Yoenit,0,7,167,0,433,3,0,34,0,0,0,0,0,0
Guerillero,0,6740,5641,1654,6194,1272,223,1863,132,28,111,317,114,21
Cluetrainwoowoo,0,0,12,0,144,0,0,4,0,0,0,0,0,0
ZiggySawdust,0,1660,422,98,49,16,1,0,0,0,0,0,0,0
Mr.Snoppy,0,3,8,0,327,0,0,4,0,0,0,0,0,0
NathanLaing,0,0,1,0,65,0,0,0,0,0,0,0,0,0
HarkeyLodger,0,0,7,0,82,0,0,5,0,0,0,0,0,0
Masssiveego,0,8306,6028,0,8727,1353,0,908,0,0,0,211,0,0
BloodRedSandman,0,10635,2114,611,1399,281,31,117,4,0,0,12,1,0
GregNorc,0,0,0,0,65,0,0,2,0,0,0,0,0,0
Adingdingdingdingdingdingding,0,0,114,0,128,1,0,40,0,0,0,0,0,0
Iain99,0,11,160,0,981,3,0,47,0,0,0,1,0,0
AustinHair,0,326,1517,0,1901,92,0,182,0,0,0,17,0,0
BQZip01,0,22146,11101,1621,28281,2946,278,1470,40,19,47,201,31,0
Poccil2,0,2214,508,76,139,42,9,0,0,0,0,0,0,0
BobbyP.SmithSr.Jr.,0,1,0,0,89,0,0,1,0,0,0,0,0,0
Ashibaka,0,8726,6121,1147,4423,801,84,996,128,26,55,104,43,4
DGaw,0,0,6,0,236,0,0,4,0,0,0,0,0,0
Themadmullah,0,0,0,0,4,0,0,0,0,0,0,0,0,0
KPBotany,0,126,1229,0,2597,42,0,181,0,0,0,3,0,0
WillowW,0,120,703,0,1940,27,0,149,0,0,0,6,0,0
Jweiss11,0,0,12,0,132,0,0,7,0,0,0,0,0,0
Ciraric,0,1,188,0,227,1,0,59,0,0,0,1,0,0
NoHollabackGirl,0,0,233,0,123,0,0,20,0,0,0,0,0,0
Ojay123,0,1509,385,109,23,5,0,0,0,0,0,0,0,0
Archer7,0,0,0,0,47,0,0,0,0,0,0,0,0,0
Borisblue,0,9805,4273,1475,3579,500,68,768,114,23,30,22,17,0
JodyB,0,24587,13463,4471,13103,2934,677,2247,201,62,203,271,155,25
Abhijay,0,0,57,0,178,0,0,11,0,0,0,0,0,0
RGTraynor,0,5898,4744,473,7471,353,23,338,0,8,4,13,0,0
exvicious,0,3978,837,312,197,48,8,0,0,0,0,0,0,0
Yuser31415,0,12083,10827,2232,9266,2343,308,957,84,52,90,153,77,4
Kotra,0,12821,4829,955,3972,1057,84,162,20,7,12,24,13,0
Tezeti,0,1,3,0,180,0,0,0,0,0,0,0,0,0
IceUnshattered,0,306,1637,0,4355,113,0,308,0,0,0,16,0,0
Evanh2008,0,0,35,0,136,1,0,6,0,0,0,0,0,0
A1octopus,0,0,3,0,54,0,0,0,0,0,0,0,0,0
Andonic,0,0,175,0,111,0,0,41,0,0,0,0,0,0
GaramondLethe,0,33,427,0,1861,48,0,91,0,0,0,10,0,0
Mrmoocow,0,0,0,0,24,0,0,0,0,0,0,0,0,0
Arbitrarily0,0,5578,2215,515,1693,281,20,230,25,1,4,30,8,0
GrandSlam7,0,40,2765,0,1343,18,0,324,0,0,0,8,0,0
WikiFan04,0,1704,824,276,302,47,7,114,23,0,4,6,4,0
Dravecky,0,9743,3976,716,2807,610,42,298,3,7,15,40,1,0
Ugen624,0,0,10,0,54,0,0,8,0,0,0,0,0,0
Tarawneh,0,0,12,0,139,0,0,5,0,0,0,0,0,0
SCEhardt,0,3710,907,325,286,86,26,12,0,0,1,0,0,0
Woohookitty,0,3807,2770,758,3646,237,36,738,100,11,27,47,24,5
Kranardrogin,0,2,140,0,202,0,0,9,0,0,0,1,0,0
JakeR-12,0,0,44,0,73,0,0,15,0,0,0,0,0,0
Smith609,0,12079,4640,758,3439,826,106,0,0,0,0,0,0,0
Abce2,0,2440,1977,100,4978,295,1,257,0,8,7,14,0,0
mendel,0,17,190,0,468,2,0,45,0,0,0,2,0,0
HarryMaxwell,0,1000,180,77,9,1,0,0,0,0,0,0,0,0
Magicalsaumy,0,0,17,0,71,0,0,15,0,0,0,0,0,0
KyaatheCatlord,0,13,201,0,1137,1,0,40,0,0,0,1,0,0
BrianY,0,68,813,0,1691,33,0,110,0,0,0,4,0,0
Ilovetimanderic,0,0,9,0,246,0,0,5,0,0,0,0,0,0
LAAFan,0,2828,3909,459,6072,447,39,450,38,8,18,33,7,0
PhoenixandWinslow,0,0,82,0,160,0,0,14,0,0,0,0,0,0
StewieGriffin!,0,420,617,32,785,18,0,65,0,1,2,0,0,0
Margana,0,0,16,0,77,0,0,5,0,0,0,0,0,0
Stratosphere,0,0,62,0,112,0,0,7,0,0,0,0,0,0
LiteralKa,0,0,74,0,111,1,0,14,0,0,0,0,0,0
Hattusili,0,1,205,0,348,0,0,47,0,0,0,0,0,0
XyphynX9,0,393,692,63,15,12,1,0,0,0,0,0,0,0
Taprobanus,0,10,1194,0,585,5,0,188,0,0,0,0,0,0
ReedyBoy,0,6509,2479,901,2103,266,37,486,104,1,17,34,15,1
Somno,0,14071,3894,830,4376,593,78,5,0,3,4,0,0,0
Anárion,0,5011,4300,592,2282,732,174,264,37,11,19,46,25,3
DanielCase,0,9705,5734,676,6469,635,52,359,0,10,11,21,0,0
Lajolla2009,0,24,118,0,1298,4,0,34,0,0,0,0,0,0
KnowledgeOfSelf,0,7820,9223,2541,6345,1067,199,2091,284,60,165,256,135,26
Whstchy,0,17,555,0,1049,8,0,84,0,0,0,3,0,0
Filmat11,0,0,2,0,133,0,0,3,0,0,0,0,0,0
Jcobb,0,0,60,0,14,0,0,2,0,0,0,0,0,0
ActionJacksonIV,0,1,12,0,936,0,0,10,0,0,0,0,0,0
Isis4563,0,1,315,0,239,1,0,72,0,0,0,1,0,0
Cybercobra,0,2,213,0,591,1,0,39,0,0,0,0,0,0
FernandoRizo,0,3374,1678,219,1142,188,11,186,12,8,9,18,1,0
Peridon,0,8112,6334,1365,8627,1676,218,1289,100,28,80,276,91,9
TheHauntedAngel,0,11368,2651,780,1684,294,38,104,4,0,6,4,1,0
FangAili,0,10053,9420,3342,8190,1242,220,2809,376,67,161,371,165,23
Seventypercent,0,0,25,0,99,0,0,9,0,0,0,0,0,0
Angelbo,0,1,32,0,109,0,0,16,0,0,0,0,0,0
AProdigy,0,0,65,0,105,0,0,3,0,0,0,0,0,0
Cjmarsicano,0,2389,443,108,103,16,1,0,0,0,0,0,0,0
L33tminion,0,0,6,0,66,0,0,3,0,0,0,0,0,0
truthspreader,0,0,1,0,132,0,0,0,0,0,0,0,0,0
Lomn,0,8743,2992,421,1821,321,31,91,0,3,5,0,0,0
Kahriman,0,0,0,0,29,0,0,0,0,0,0,0,0,0
Angelo1345,0,0,2,0,133,0,0,3,0,0,0,0,0,0
Binksternet,0,7316,5680,761,11024,1063,46,906,61,7,32,94,25,1
Xenus,0,1,610,0,654,1,0,88,0,0,0,1,0,0
RFerreira,0,1701,2058,331,3632,77,4,448,37,2,1,12,3,0
Roozbeh,0,1951,48,3,112,23,0,0,0,0,0,0,0,0
Madchester,0,1638,350,26,439,19,1,28,0,0,0,0,0,0
Ldvnsx,0,0,184,0,140,0,0,38,0,0,0,0,0,0
Sodacan,0,0,50,0,210,0,0,25,0,0,0,0,0,0
Lucasbunchi,0,4,931,0,395,4,0,85,0,0,0,2,0,0
Adolphus79,0,12369,4609,779,3433,677,76,0,0,0,0,0,0,0
Malber,0,7234,4624,771,4405,665,55,312,22,11,23,24,5,1
HammerHeadHuman,0,0,0,0,58,0,0,0,0,0,0,0,0,0
OmniND,0,2,236,0,292,1,0,56,0,0,0,0,0,0
StephenHjellum13,0,2035,554,141,156,14,1,0,0,0,0,0,0,0
Poli,0,39,536,0,336,12,0,53,0,0,0,4,0,0
Capitalistroadster,0,10141,5078,832,4698,867,130,744,31,12,26,99,28,1
Ksy92003,0,118,1182,0,1239,32,0,127,0,0,0,3,0,0
Bogdangiusca,0,5542,2001,420,1539,238,24,100,0,4,10,2,0,0
TheOverflow,0,0,78,0,274,1,0,17,0,0,0,0,0,0
Brya,0,0,0,0,72,0,0,3,0,0,0,0,0,0
CaribbeanH.Q.,0,9960,2604,671,1955,364,65,434,49,8,25,30,9,0
Guettarda,0,11787,10797,3515,13311,1591,363,2041,141,27,85,277,83,17
MyspaceMan12,0,1278,366,56,61,4,0,6,0,0,1,0,0,0
Gigs,0,6100,7157,429,7453,925,27,601,4,54,42,43,0,0
Soulresin,0,0,57,0,64,0,0,9,0,0,0,0,0,0
Nimrauko,0,158,100,5,10,0,0,0,0,0,0,0,0,0
TheGreatEditorInChief,0,344,170,187,4,2,0,93,28,0,0,2,0,0
Dr.Gonzo,0,0,4,0,63,0,0,0,0,0,0,0,0,0
Surturz,0,55,353,0,1337,21,0,71,0,0,0,2,0,0
Letsdrinktea,0,6098,2134,489,1530,387,38,291,28,3,10,32,10,1
Theoneintraining,0,39,872,0,1367,23,0,123,0,0,0,4,0,0
Valtoras,0,699,2680,0,7059,236,0,442,0,0,0,55,0,0
Jibran1,0,0,72,0,185,0,0,35,0,0,0,0,0,0
MattWright,0,0,6,0,104,0,0,6,0,0,0,0,0,0
Roseapple,0,0,72,0,60,0,0,9,0,0,0,0,0,0
Bettia,0,16433,5003,1211,6605,1219,177,263,9,0,11,54,16,1
Ludahai,0,0,71,0,40,0,0,8,0,0,0,0,0,0
SimpsonsFan2008,0,0,0,0,33,0,0,0,0,0,0,0,0,0
172,0,14329,4873,0,6569,1106,0,610,0,0,0,141,0,0
Wikilibs,0,0,21,0,468,1,0,12,0,0,0,0,0,0
SoLando,0,3449,1933,1045,1712,138,45,566,141,3,14,48,28,8
WikipedianPenguin,0,0,34,0,105,0,0,9,0,0,0,0,0,0
Blueman102,0,0,2,0,9,0,0,2,0,0,0,0,0,0
Madrid2020,0,1,33,0,170,0,0,7,0,0,0,0,0,0
Marudubshinki,0,2108,1578,301,2112,156,17,315,14,10,8,30,8,1
OldakQuill,0,1979,422,53,287,63,6,7,0,0,0,0,0,0
Aule,0,0,49,0,14,0,0,0,0,0,0,0,0,0
tdwin476,0,0,7,0,15,0,0,2,0,0,0,0,0,0
Rockstone35,0,2311,707,88,593,26,2,44,0,1,1,1,0,0
Chafford,0,0,23,0,19,0,0,1,0,0,0,0,0,0
Lostkiwi,0,7,453,0,850,8,0,53,0,0,0,0,0,0
PuppyMill,0,1,101,0,191,0,0,9,0,0,0,0,0,0
Wikipeditor,0,3,38,0,306,0,0,12,0,0,0,0,0,0
R'son-W,0,0,0,0,40,0,0,1,0,0,0,0,0,0
Mike411,0,0,27,0,102,0,0,4,0,0,0,0,0,0
S-pac54,0,0,28,0,34,0,0,4,0,0,0,0,0,0
Jontsang,0,3,14,0,81,0,0,1,0,0,0,0,0,0
Terse,0,0,97,0,79,0,0,6,0,0,0,0,0,0
User:TreeBitingConspiracy,0,0,4,0,11,0,0,1,0,0,0,0,0,0
Rrjanbiah,0,1,102,0,30,0,0,2,0,0,0,0,0,0
DanielCD,0,3434,1070,192,1127,109,9,172,0,3,5,4,2,0
Alex9891,0,10741,7482,2628,4945,1150,310,1383,130,37,139,191,100,17
TBC,0,786,2300,0,3533,99,0,410,0,0,0,18,0,0
Bonadea,0,3,139,0,442,0,0,61,0,0,0,0,0,0
Robth,0,9738,4563,1062,3611,695,106,508,23,23,37,30,7,0
JRRTrollkien,0,0,37,0,116,1,0,11,0,0,0,0,0,0
SteveMcCluskey,0,0,50,0,110,0,0,8,0,0,0,0,0,0
