Demonweed,0,0,116,0,37,0,0,18,0,0,0,0,0,0
Xbones1000,0,0,212,0,122,0,0,52,0,0,0,0,0,0
Networked.frog,0,0,3,0,56,0,0,4,0,0,0,0,0,0
TrackerTV,0,9,253,0,339,1,0,88,0,0,0,0,0,0
AussieLegend,0,1,28,0,158,0,0,32,0,0,0,0,0,0
Kablammo,0,569,1515,0,4473,83,0,529,0,0,0,19,0,0
DS1953,0,21523,10274,0,16173,2261,0,2525,0,0,0,499,0,0
Ed-it,0,0,47,0,64,0,0,14,0,0,0,0,0,0
JarlaxleArtemis,0,3,461,0,147,4,0,84,0,0,0,6,0,0
Abhishek191288,0,1,9,0,212,0,0,2,0,0,0,0,0,0
Bezking,0,0,41,0,78,0,0,6,0,0,0,0,0,0
OSU80,0,32,345,0,632,4,0,59,0,0,0,0,0,0
Bilby,0,10147,5973,1061,9269,934,52,900,20,10,9,83,4,0
Christiaan,0,0,1,0,57,1,0,4,0,0,0,0,0,0
BACbKA,0,0,17,0,68,0,0,6,0,0,0,0,0,0
Vickystreater,0,0,48,0,56,0,0,11,0,0,0,0,0,0
Xerocs,0,110,57,20,37,0,0,2,0,0,0,0,0,0
Ahonc,0,221,1476,0,2204,67,0,488,0,0,0,16,0,0
HarryCane,0,0,0,0,58,0,0,0,0,0,0,0,0,0
Ambi,0,6505,4251,0,5775,841,0,946,0,0,0,239,0,0
Wadester16,0,15917,6546,2535,8192,1627,187,3008,415,13,116,663,220,92
Gimboid13,0,0,0,0,78,0,0,2,0,0,0,0,0,0
Mrbowtie,0,1166,555,242,41,12,2,10,0,0,0,17,0,0
Nileenajoseph,0,32,460,0,1152,13,0,144,0,0,0,0,0,0
GenghizRat,0,0,31,0,87,0,0,7,0,0,0,0,0,0
Wetman,0,0,182,0,524,3,0,112,0,0,0,0,0,0
Malfidus,0,0,65,0,55,0,0,20,0,0,0,0,0,0
DiLuna25,0,0,46,0,79,0,0,50,0,0,0,0,0,0
Dcabrilo,0,8,66,0,371,2,0,31,0,0,0,0,0,0
Choess,0,11654,4091,1743,3623,599,68,668,179,1,16,19,8,0
Collectonian,0,147,653,0,1766,21,0,177,0,0,0,6,0,0
AxelBoldt,0,0,50,0,110,0,0,16,0,0,0,0,0,0
Kenrick95,0,0,88,0,38,0,0,4,0,0,0,0,0,0
Deskana,0,11819,10356,4042,9115,1234,202,2458,567,41,116,126,118,16
Tvaughn05,0,2566,1483,512,1157,100,5,299,12,4,7,14,0,0
Emmelie,0,0,20,0,101,0,0,6,0,0,0,0,0,0
HorsePunchKid,0,5782,1918,689,855,305,65,0,0,0,0,0,0,0
Ashdurbat,0,0,42,0,43,0,0,23,0,0,0,0,0,0
ObRoy,0,0,44,0,170,0,0,11,0,0,0,0,0,0
Jaysweet,0,0,10,0,180,0,0,8,0,0,0,0,0,0
Tgr,0,0,19,0,90,0,0,10,0,0,0,0,0,0
Opark77,0,0,3,0,82,0,0,0,0,0,0,0,0,0
Mmx1,0,3,112,0,248,0,0,37,0,0,0,0,0,0
SJP,0,9786,7895,4081,7378,1241,271,1950,566,31,110,156,142,12
Samuelsen,0,3088,739,405,108,34,11,0,0,0,0,0,0,0
DChiuch,0,2817,687,359,63,24,4,0,0,0,0,0,0,0
SJK,0,4115,1575,464,188,78,10,0,0,0,0,0,0,0
tmorton166,0,41,460,0,613,3,0,82,0,0,0,2,0,0
Rlogan2,0,0,84,0,249,0,0,51,0,0,0,0,0,0
Solti,0,0,79,0,129,0,0,29,0,0,0,0,0,0
DenisRS,0,0,210,0,140,0,0,29,0,0,0,0,0,0
Paroxysm,0,10,240,0,497,0,0,61,0,0,0,0,0,0
Splette,0,9,360,0,471,0,0,135,0,0,0,1,0,0
DavidSher,0,0,15,0,97,0,0,3,0,0,0,0,0,0
Dijxtra,0,9047,2705,1224,1731,400,99,254,16,0,0,10,0,0
Groupempty,0,737,434,84,10,4,1,0,0,0,0,0,0,0
ATren,0,4,479,0,402,2,0,130,0,0,0,0,0,0
Jimboon,0,2,154,0,1312,1,0,112,0,0,0,0,0,0
HappyCat12,0,1249,926,213,20,8,8,0,0,0,0,0,0,0
NE2,0,5,80,0,450,1,0,60,0,0,0,0,0,0
Mawfive,0,1,38,0,126,0,0,6,0,0,0,0,0,0
SimonKSK,0,132,470,0,2081,49,0,212,0,0,0,14,0,0
Bluegoblin7,0,5226,1763,617,1181,172,15,58,0,5,2,0,0,0
Splash,0,13312,12561,7469,8383,2050,575,4578,1111,55,231,609,476,168
J.Nguyen,0,0,7,0,32,0,0,0,0,0,0,0,0,0
SamKorn,0,224,1678,0,3910,41,0,775,0,0,0,21,0,0
EvolverofBorg,0,1,64,0,318,0,0,73,0,0,0,0,0,0
LWF,0,1,14,0,80,0,0,2,0,0,0,0,0,0
Gateman1997,0,68,588,0,756,10,0,209,0,0,0,0,0,0
TimBentley,0,59,1103,0,1403,12,0,406,0,0,0,14,0,0
Anticipator,0,0,0,0,90,0,0,0,0,0,0,0,0,0
AxSkov,0,2,379,0,243,3,0,95,0,0,0,2,0,0
Suriel1981,0,0,13,0,66,0,0,0,0,0,0,0,0,0
JackyR,0,4,231,0,498,1,0,172,0,0,0,2,0,0
Wikipediarules2221,0,3111,5286,245,6562,410,3,1215,0,12,13,79,0,0
Favonian,0,12560,6163,1364,7234,1494,186,356,65,4,12,47,16,0
Sunderland06,0,568,2574,0,6534,193,0,949,0,0,0,108,0,0
alittleinsignificant,0,0,11,0,76,0,0,5,0,0,0,0,0,0
Silverseren,0,9798,2711,969,4084,543,41,662,95,2,11,70,10,0
My76Strat,0,10585,12485,5509,12865,2555,514,9018,1216,59,270,1229,702,224
Pparazorback,0,0,101,0,111,0,0,31,0,0,0,2,0,0
Thatguy96,0,0,130,0,181,0,0,63,0,0,0,0,0,0
WilyD,0,7580,6376,1037,8982,604,23,1303,104,16,27,92,14,4
Fahadsadah,0,7,318,0,586,7,0,96,0,0,0,2,0,0
Gnowor,0,0,34,0,83,0,0,15,0,0,0,0,0,0
Kralizec!,0,8048,4766,1931,5874,557,67,1455,171,7,50,116,34,8
Pfainuk,0,0,25,0,93,0,0,8,0,0,0,0,0,0
Leyo,0,9737,4359,1721,5183,826,58,1128,234,2,35,204,54,8
Waggishmab,0,0,4,0,35,0,0,2,0,0,0,0,0,0
JoJan,0,1065,688,350,559,19,6,331,38,0,1,9,6,4
Arvindn,0,659,47,0,55,14,0,0,0,0,0,0,0,0
Viriditas,0,400,1826,0,3146,50,0,592,0,0,0,27,0,0
Tomtomn00,0,28,193,0,648,22,0,92,0,0,0,6,0,0
K.Lastochka,0,1,32,0,241,0,0,22,0,0,0,0,0,0
SuperFlash101,0,0,170,0,160,0,0,77,0,0,0,0,0,0
KGV,0,1733,582,182,20,13,3,0,0,0,0,0,0,0
Kgorman-ucb,0,0,63,0,68,0,0,28,0,0,0,0,0,0
Gscshoyru,0,6,546,0,289,4,0,110,0,0,0,0,0,0
ImperfectlyInformed,0,44,153,0,1572,1,0,72,0,0,0,0,0,0
Asbestos,0,4185,1672,423,995,158,14,83,0,5,5,0,0,0
Bmicomp,0,6421,2138,899,1578,416,86,113,21,0,21,12,12,0
95j,0,0,199,0,101,1,0,75,0,0,0,0,0,0
Seed2.0,0,84,641,0,1264,18,0,133,0,0,0,6,0,0
Littledanno,0,0,1,0,55,0,0,0,0,0,0,0,0,0
DCary,0,0,4,0,67,0,0,4,0,0,0,0,0,0
Mercury,0,8319,4143,1853,2492,477,66,313,91,4,11,26,22,0
Mail2amitabha,0,139,1294,0,1831,61,0,573,0,0,0,51,0,0
Pewwer42,0,24,860,0,923,13,0,172,0,0,0,8,0,0
Dpbsmith,0,2374,1137,45,740,159,2,143,0,0,0,3,0,0
24.18.171.99,0,0,22,0,84,0,0,6,0,0,0,0,0,0
Latishredone,0,715,359,154,35,9,1,0,0,0,0,0,0,0
Radiant!,0,42028,25916,14745,18792,3762,1013,6975,989,53,330,900,410,152
GimliDotNet,0,13,198,0,1225,17,0,91,0,0,0,6,0,0
JamesBWatson,0,8811,6853,1768,6860,1369,180,1837,243,14,71,351,132,12
LovaFalk,0,0,23,0,105,0,0,16,0,0,0,0,0,0
Jayden54,0,1,125,0,181,0,0,20,0,0,0,0,0,0
KandaltheVandal,0,0,72,0,185,0,0,57,0,0,0,0,0,0
Wooty,0,21,597,0,448,6,0,100,0,0,0,1,0,0
SheffieldSteel,0,15303,11494,2982,11606,2224,195,3586,331,59,146,526,160,16
AaronBowen,0,0,0,0,65,0,0,0,0,0,0,0,0,0
Scobell302,0,199,1114,0,2609,28,0,342,0,0,0,4,0,0
GBfan,0,8662,8348,2250,8433,1734,153,2305,338,67,183,449,182,28
JimmyPitt,0,30,209,0,900,5,0,65,0,0,0,1,0,0
ExtremeUnction,0,6577,2783,1734,2068,406,63,859,292,6,34,147,78,12
NickCatal2,0,1591,520,405,11,8,2,0,0,0,0,0,0,0
TimIvorson,0,2144,228,85,32,20,3,0,0,0,0,0,0,0
Feldspaar,0,0,150,0,668,0,0,61,0,0,0,0,0,0
Niyant,0,416,1447,0,3244,100,0,315,0,0,0,14,0,0
Codf1977,0,25,440,0,1714,19,0,149,0,0,0,1,0,0
Tenebrae,0,0,2,0,61,0,0,2,0,0,0,0,0,0
Berig,0,20871,7515,2438,13018,1480,125,149,0,10,20,2,0,0
Beria,0,0,1,0,77,0,0,2,0,0,0,0,0,0
Dbiel,0,1,81,0,208,0,0,7,0,0,0,0,0,0
Monor,0,5,611,0,261,1,0,74,0,0,0,0,0,0
Ilyushka88,0,3310,1096,419,577,50,2,62,0,0,1,0,0,0
Dangerous-Boy,0,24,248,0,819,3,0,125,0,0,0,2,0,0
PhantomS,0,0,0,0,48,0,0,0,0,0,0,0,0,0
UtherSRG,0,1560,1507,410,1212,219,13,306,22,1,5,57,12,8
BlueGoose,0,10,142,0,514,0,0,91,0,0,0,0,0,0
Cephyr,0,0,11,0,72,0,0,0,0,0,0,0,0,0
ApprenticeFan,0,3,55,0,276,0,0,17,0,0,0,0,0,0
Mollymoon,0,1315,551,274,53,10,3,0,0,0,0,0,0,0
djorgensen,0,0,14,0,53,0,0,2,0,0,0,0,0,0
Trident13,0,1,19,0,261,0,0,2,0,0,0,0,0,0
TheThadman,0,2049,1136,560,149,48,13,0,0,0,0,0,0,0
Factitious,0,0,2,0,36,0,0,0,0,0,0,0,0,0
NERIUM,0,0,46,0,174,0,0,23,0,0,0,0,0,0
Lil-unique1,0,1,4,0,383,0,0,5,0,0,0,0,0,0
PoindexterPropellerhead,0,1,12,0,533,0,0,11,0,0,0,0,0,0
Skaz,0,0,33,0,29,0,0,6,0,0,0,0,0,0
klingoncowboy4,0,1786,488,267,59,18,1,0,0,0,0,0,0,0
Scm83x,0,8508,2757,1778,1393,372,81,446,33,2,18,22,10,0
Craigkbryant,0,0,116,0,37,0,0,14,0,0,0,0,0,0
TreborRowntree,0,8140,4839,1440,3988,795,43,964,78,17,35,114,44,4
Zacharycrimsonwolf,0,1731,540,208,140,13,2,8,0,0,0,0,0,0
LuciSandor,0,0,8,0,43,0,0,0,0,0,0,0,0,0
Hernie5,0,0,87,0,91,0,0,14,0,0,0,0,0,0
Uapatriot,0,0,210,0,140,0,0,25,0,0,0,0,0,0
HetoHecuba,0,3,65,0,314,0,0,25,0,0,0,0,0,0
Vicenarian,0,7938,5126,1218,3449,957,64,572,45,19,60,120,38,0
Centurion5,0,0,7,0,110,0,0,2,0,0,0,0,0,0
Alai,0,8834,7769,1750,6937,948,108,1514,99,27,76,77,20,4
Dynaflow,0,3079,1186,337,468,46,7,38,0,0,0,0,0,0
MissingAce,0,41,122,0,556,4,0,37,0,0,0,0,0,0
Spazure,0,1,56,0,586,0,0,35,0,0,0,0,0,0
Dbraceyrules,0,135,566,0,1096,32,0,160,0,0,0,4,0,0
Bsayusd,0,0,12,0,479,0,0,11,0,0,0,0,0,0
PStrait,0,10,115,0,472,0,0,36,0,0,0,0,0,0
SephirothBCR,0,8706,7602,2382,8309,1108,119,2200,263,47,84,199,48,8
Jiujitsuguy,0,0,64,0,86,0,0,18,0,0,0,0,0,0
Secisek,0,0,8,0,57,0,0,6,0,0,0,0,0,0
1948remembered,0,0,190,0,211,0,0,56,0,0,0,0,0,0
Zeerus,0,2,94,0,71,1,0,22,0,0,0,0,0,0
Equendil,0,2,624,0,258,1,0,94,0,0,0,0,0,0
Dragonfiend,0,0,17,0,147,0,0,16,0,0,0,0,0,0
Orfen,0,4798,4171,0,7259,511,0,560,0,0,0,73,0,0
Wikispott,0,368,109,48,3,0,0,0,0,0,0,0,0,0
YaoZiyuan,0,10208,2799,1330,2481,363,45,6,0,0,0,0,0,0
Occuli,0,1,162,0,535,1,0,63,0,0,0,2,0,0
Ipromise,0,0,2,0,99,0,0,0,0,0,0,0,0,0
TheLiterateEngineer,0,27,366,0,528,8,0,112,0,0,0,1,0,0
AshleyY,0,0,450,0,278,0,0,105,0,0,0,0,0,0
mikkalai,0,331,1830,0,2352,39,0,503,0,0,0,11,0,0
DaveApter,0,0,233,0,188,0,0,41,0,0,0,0,0,0
Clem23,0,0,71,0,159,0,0,14,0,0,0,0,0,0
1234r00t,0,525,1501,149,2131,57,1,289,0,2,8,19,0,0
WizardryDragon,0,5060,2457,784,2406,331,28,241,38,2,8,31,4,0
Mathx314,0,0,132,0,130,0,0,26,0,0,0,0,0,0
Sluzzelin,0,260,1115,0,3807,36,0,336,0,0,0,4,0,0
Ezhiki,0,2668,3514,939,5195,232,27,988,131,5,15,50,38,8
Avatar-en,0,1,212,0,536,2,0,90,0,0,0,0,0,0
K37,0,8,183,0,1146,6,0,56,0,0,0,1,0,0
Derfboy,0,768,706,150,3,6,1,0,0,0,0,0,0,0
Ebikeguy,0,3225,1490,484,300,85,21,0,0,0,0,0,0,0
Zappa.jake,0,7155,2090,1476,1187,273,44,822,248,2,11,109,28,12
Yrtneg,0,0,308,0,505,1,0,98,0,0,0,8,0,0
BaronLarf,0,5113,942,1167,463,170,24,217,77,0,9,30,20,0
Adyniz,0,784,598,112,44,10,1,0,0,0,0,0,0,0
Korg,0,6,116,0,141,0,0,48,0,0,0,0,0,0
Tasoskessaris,0,6,895,0,1217,8,0,188,0,0,0,2,0,0
EliasAlucard,0,0,34,0,86,0,0,12,0,0,0,0,0,0
Joey.thompson@gmail.com,0,0,190,0,143,0,0,81,0,0,0,0,0,0
R'n'B,0,11253,3883,1526,3314,463,59,29,0,1,0,0,0,0
7OA,0,0,17,0,482,1,0,11,0,0,0,0,0,0
Oddnature,0,1,139,0,407,0,0,41,0,0,0,0,0,0
Danielfolsom,0,13815,5066,2147,5920,780,109,733,193,4,27,37,34,0
Crazycomputers,0,11207,3546,1638,2179,714,137,96,57,0,18,51,26,0
MarioSonicboom,0,9,1544,0,1365,12,0,324,0,0,0,0,0,0
Xoloz,0,132360,53711,56346,29360,9710,3972,17765,4911,209,1497,2566,3102,1172
Nicodemus75,0,0,148,0,276,1,0,46,0,0,0,0,0,0
Dinojerm,0,12,715,0,762,15,0,153,0,0,0,1,0,0
Editorofthewiki,0,7716,7684,2658,11855,1524,295,2806,331,40,125,262,174,28
PXk,0,0,1,0,33,0,0,0,0,0,0,0,0,0
Compwhizii,0,68,574,0,2260,20,0,237,0,0,0,5,0,0
Matchups,0,3,20,0,599,0,0,19,0,0,0,0,0,0
Kanonkas,0,12350,6786,3178,6259,1365,124,4306,570,25,104,562,186,36
Limetolime,0,2214,762,348,46,15,5,0,0,0,0,0,0,0
DougieWII,0,0,25,0,517,0,0,19,0,0,0,0,0,0
JeffCarr,0,0,24,0,268,0,0,10,0,0,0,0,0,0
PSUMark2006,0,0,605,0,107,0,0,93,0,0,0,0,0,0
Shawnpoo,0,4,40,0,401,2,0,14,0,0,0,0,0,0
(:Julien:),0,0,2,0,71,0,0,2,0,0,0,0,0,0
Folksong,0,1,561,0,248,1,0,205,0,0,0,1,0,0
CorrectKnowledge,0,3,2,0,359,0,0,3,0,0,0,0,0,0
Bobo192,0,6173,2634,1015,863,269,44,0,0,0,0,0,0,0
Flooey,0,0,6,0,104,0,0,12,0,0,0,0,0,0
Omniplex,0,0,59,0,203,1,0,14,0,0,0,0,0,0
'sed,0,1,236,0,180,2,0,90,0,0,0,0,0,0
Ttonyb1,0,2935,1584,437,284,104,18,0,0,0,0,0,0,0
Itub,0,21,238,0,1619,6,0,103,0,0,0,1,0,0
CorbinSimpson,0,8463,2322,1218,720,243,72,232,85,0,0,31,14,0
Ideogram,0,6,60,0,857,0,0,62,0,0,0,0,0,0
Becksguy,0,23,153,0,1264,4,0,137,0,0,0,2,0,0
BountyHunter2008,0,0,140,0,75,0,0,33,0,0,0,0,0,0
Nn123645,0,6,199,0,729,4,0,122,0,0,0,0,0,0
Unitanode,0,7,296,0,1260,2,0,126,0,0,0,1,0,0
Cassianto,0,0,46,0,197,0,0,34,0,0,0,1,0,0
VivioFateFan,0,7156,3401,809,2332,374,41,302,0,22,24,3,0,0
Wikieditor222,0,864,366,150,92,3,0,0,0,0,0,0,0,0
WikHead,0,0,95,0,375,0,0,56,0,0,0,2,0,0
RashersTierney,0,0,61,0,97,0,0,28,0,0,0,0,0,0
Nathan,0,128,1330,0,4565,82,0,553,0,0,0,33,0,0
ShawninMontreal,0,3286,3504,0,10087,760,0,1117,0,0,0,235,0,0
LindsayH,0,93,151,0,1833,10,0,97,0,0,0,4,0,0
Goldamania,0,0,22,0,141,0,0,4,0,0,0,0,0,0
Apoc2400,0,70,599,0,2998,18,0,306,0,0,0,6,0,0
Ryan,0,6510,2137,929,1385,261,17,229,92,1,5,18,12,0
Saltmarsh,0,0,46,0,37,0,0,4,0,0,0,0,0,0
Mabdul,0,6586,7943,2908,9446,1326,178,3914,425,19,140,433,242,72
AniMate,0,13213,11841,2312,14893,2440,127,2495,251,67,131,360,106,4
ntennis,0,0,4,0,111,0,0,9,0,0,0,0,0,0
DragonflySixtyseven,0,9793,11526,813,11955,1084,72,2025,66,32,43,118,26,0
DrawnSome,0,94,1046,0,2545,61,0,454,0,0,0,31,0,0
AngelOfSadness,0,9914,4325,2185,3034,537,70,1103,173,5,59,79,50,0
LightGreenApple,0,0,12,0,132,0,0,14,0,0,0,0,0,0
ShalomYechiel,0,17,368,0,930,3,0,115,0,0,0,2,0,0
Donarreiskoffer,0,1,50,0,119,0,0,22,0,0,0,0,0,0
Jtkiefer,0,9098,6679,3280,4822,970,152,2762,646,65,158,255,198,40
One,0,2084,2750,0,9640,456,0,1039,0,0,0,155,0,0
RyanPaddy,0,0,3,0,81,0,0,4,0,0,0,0,0,0
Elucidate,0,0,19,0,167,0,0,6,0,0,0,0,0,0
Tommyjb,0,0,11,0,73,0,0,2,0,0,0,0,0,0
Swatjester,0,24218,32101,12605,24108,3992,826,12266,1812,221,657,1351,824,268
Cyde,0,13528,17582,6330,15265,2842,405,6397,996,133,412,819,430,36
Fatal!ty,0,639,722,68,196,7,0,50,0,1,2,0,0,0
Myciconia,0,17,183,0,639,3,0,113,0,0,0,1,0,0
YixilTesiphon,0,0,29,0,55,0,0,20,0,0,0,0,0,0
Dragomiloff,0,113,540,0,1611,7,0,121,0,0,0,0,0,0
ChrisTheDude,0,8500,1384,894,456,129,28,4,0,1,0,0,0,0
SamHocevar,0,7097,2128,1002,2179,418,44,137,8,2,6,28,2,0
andrewrox424,0,0,225,0,171,1,0,69,0,0,0,0,0,0
FlailingBreegull,0,1,68,0,383,0,0,75,0,0,0,0,0,0
RachelBrown,0,0,4,0,111,0,0,9,0,0,0,0,0,0
Beamathan,0,2,105,0,309,1,0,29,0,0,0,0,0,0
Evercat,0,4849,984,520,1048,204,19,500,161,1,10,38,32,4
DemosDemon,0,0,46,0,139,0,0,15,0,0,0,1,0,0
Longhair,0,7023,7379,1379,6404,711,68,1781,78,18,37,128,58,8
JLDW,0,0,0,0,194,0,0,0,0,0,0,0,0,0
freakofnurture,0,266,2115,0,2096,78,0,360,0,0,0,7,0,0
MistressSelinaKyle,0,4,588,0,297,4,0,112,0,0,0,4,0,0
Yanksox,0,17135,15207,10976,11993,2741,1023,8732,2022,81,475,1133,1056,464
LadyofShalott,0,86,483,0,1962,27,0,225,0,0,0,7,0,0
Rgoodermote,0,6696,2594,1037,592,230,46,21,0,3,5,0,0,0
Morphh,0,2349,731,335,65,22,4,0,0,0,0,0,0,0
Cliffmore,0,549,212,52,2,1,0,0,0,0,0,0,0,0
S.dedalus,0,0,23,0,143,0,0,8,0,0,0,0,0,0
Thesilentgnome,0,0,0,0,16,0,0,0,0,0,0,0,0,0
Quantpole,0,12,95,0,1224,3,0,65,0,0,0,0,0,0
Jaberwocky6669,0,0,171,0,37,0,0,31,0,0,0,0,0,0
Greglocock,0,0,98,0,63,0,0,21,0,0,0,0,0,0
ArcticNight,0,1,8,0,223,0,0,4,0,0,0,0,0,0
JordanPayne,0,1132,964,232,871,18,5,115,0,1,1,6,0,0
SirStudieselot,0,2,275,0,264,1,0,71,0,0,0,0,0,0
TimothyJacobson,0,1012,504,139,9,6,0,0,0,0,0,0,0,0
Hellboy2hell,0,7,371,0,989,3,0,137,0,0,0,0,0,0
JoshuaScott,0,5,338,0,664,5,0,88,0,0,0,0,0,0
KungFuMan,0,0,97,0,112,0,0,30,0,0,0,0,0,0
VegitaU,0,0,59,0,118,0,0,13,0,0,0,0,0,0
JahaalChakravarti,0,258,0,0,3,0,0,0,0,0,0,0,0,0
Philcha,0,17,235,0,1274,10,0,124,0,0,0,1,0,0
Sam,0,3,49,0,316,0,0,21,0,0,0,0,0,0
CrazyChemGuy,0,71,528,0,2096,18,0,238,0,0,0,4,0,0
Mixwell,0,795,1641,234,1826,52,8,505,87,5,15,10,10,0
Dengero,0,0,8,0,122,0,0,4,0,0,0,0,0,0
JohnBroughton,0,393,680,0,2552,37,0,178,0,0,0,6,0,0
Blurpeace,0,9183,5135,2258,4350,770,112,1747,378,18,59,437,142,44
Kate,0,3828,1327,895,1466,423,53,838,161,7,47,253,108,60
BillCJ,0,0,9,0,246,0,0,10,0,0,0,0,0,0
AshayArekar,0,0,129,0,79,0,0,44,0,0,0,0,0,0
Deor,0,63,435,0,2890,13,0,229,0,0,0,2,0,0
Stockdiver,0,0,240,0,25,0,0,21,0,0,0,0,0,0
Tegwarrior,0,0,450,0,278,0,0,102,0,0,0,0,0,0
StrikeEagle,0,98,117,0,1752,30,0,93,0,0,0,12,0,0
DavidUnderdown,0,123,658,0,1278,13,0,174,0,0,0,0,0,0
WritKeeper,0,7729,5742,1162,7849,1278,83,920,79,9,33,167,52,0
Neuropedia,0,0,3,0,18,0,0,4,0,0,0,0,0,0
PKtm,0,0,12,0,479,0,0,12,0,0,0,0,0,0
Mrmatiko,0,8,102,0,535,1,0,47,0,0,0,1,0,0
Maveric149,0,6,373,0,189,4,0,91,0,0,0,0,0,0
Biffloman9,0,0,0,0,78,0,0,2,0,0,0,0,0,0
SamuelTan,0,0,15,0,99,0,0,4,0,0,0,0,0,0
Manojlo,0,0,0,0,21,0,0,0,0,0,0,0,0,0
Neutralle,0,6,66,0,295,0,0,5,0,0,0,0,0,0
Raghusri,0,1404,545,113,102,18,0,0,0,0,0,0,0,0
Acegikmo1,0,947,1730,0,1497,193,0,279,0,0,0,54,0,0
Arf!,0,108,550,0,1275,11,0,181,0,0,0,1,0,0
Noisy,0,129,1125,0,978,33,0,222,0,0,0,14,0,0
WJBscribe,0,37224,29329,23506,19362,4930,1735,11276,2863,96,630,1330,1176,300
XapApp,0,0,0,0,146,0,0,1,0,0,0,0,0,0
Jniemenmaa,0,0,4,0,36,0,0,8,0,0,0,0,0,0
BYMAstudent,0,528,272,117,7,3,0,0,0,0,0,0,0,0
DeanHinnen,0,0,24,0,152,0,0,16,0,0,0,0,0,0
Wossi,0,0,115,0,59,0,0,52,0,0,0,0,0,0
EdwardMorganBlake,0,0,98,0,63,0,0,22,0,0,0,0,0,0
orngjce223,0,0,5,0,34,0,0,2,0,0,0,0,0,0
Agent86,0,9319,6158,0,11620,1332,0,1368,0,0,0,311,0,0
Interestingstuffadder,0,0,2,0,91,0,0,0,0,0,0,0,0,0
yatesy1988,0,1413,186,102,8,2,0,0,0,0,0,0,0,0
JFreeman,0,0,46,0,71,0,0,13,0,0,0,0,0,0
Melchoir,0,11276,3521,1385,2119,618,108,19,0,1,1,0,0,0
Aiden,0,2,112,0,358,0,0,72,0,0,0,1,0,0
LittleMountainPublic,0,0,49,0,59,0,0,10,0,0,0,0,0,0
Earlypsychosis,0,0,107,0,79,0,0,22,0,0,0,0,0,0
Terrillja,0,98,758,0,1684,19,0,269,0,0,0,4,0,0
TurquoiseThreads,0,0,9,0,122,0,0,2,0,0,0,0,0,0
Chaseraway,0,1,24,0,214,0,0,9,0,0,0,0,0,0
Fredrik,0,2775,1547,452,606,179,15,405,24,2,15,67,14,0
Bobdoe,0,0,151,0,82,2,0,37,0,0,0,2,0,0
Fallstorm,0,0,138,0,41,0,0,16,0,0,0,0,0,0
Wehwalt,0,17444,20646,3444,19925,3749,356,4331,364,73,238,634,246,24
SonofaPeach,0,2984,1206,553,227,51,14,0,0,0,0,0,0,0
Gurch,0,18321,17960,8464,15108,2436,436,8321,1740,119,334,754,476,136
Maedin,0,11014,6139,2557,5454,1581,174,1942,380,39,156,286,132,40
PS.,0,0,79,0,100,0,0,26,0,0,0,0,0,0
Amarkov,0,15402,14471,5899,11252,2340,467,3820,669,83,210,373,248,32
BrianNewZealand,0,16984,5401,1997,9317,1075,118,536,16,4,10,28,0,0
DGG,0,45885,37943,6576,30625,6221,306,5195,372,131,274,856,156,4
Giggy,0,2942,2865,0,8537,335,0,745,0,0,0,64,0,0
Bovineboy2008,0,1,17,0,209,0,0,10,0,0,0,0,0,0
Snowded,0,1278,645,236,231,9,0,24,0,0,0,0,0,0
DÜNGÁNÈ,0,0,0,0,17,0,0,0,0,0,0,0,0,0
Nihonjoe,0,31758,28437,2910,19739,3798,267,2152,127,106,104,478,44,0
FalconKirtaran.09,0,1532,111,55,12,8,1,0,0,0,0,0,0,0
TheParanoidOne,0,5489,1627,820,494,160,21,135,202,0,2,23,16,0
DGX,0,263,1269,0,2169,86,0,500,0,0,0,52,0,0
Actown,0,5,161,0,483,4,0,121,0,0,0,2,0,0
Efcmagnew,0,0,111,0,213,1,0,54,0,0,0,0,0,0
Randfan,0,2,94,0,235,0,0,37,0,0,0,1,0,0
RayAYang,0,12897,13665,3172,15763,3758,448,2986,269,116,248,481,212,16
Sahilm,0,0,329,0,113,0,0,74,0,0,0,0,0,0
Anthony.bradbury,0,37718,39166,9603,22290,4640,637,5792,920,128,309,707,312,36
JMHamo,0,0,1,0,123,0,0,2,0,0,0,0,0,0
CameronScott,0,45,350,0,1091,8,0,112,0,0,0,3,0,0
Rabbeinu,0,1,24,0,333,0,0,15,0,0,0,0,0,0
Mainemainer,0,0,6,0,53,0,0,0,0,0,0,0,0,0
WikiCats,0,1920,656,266,404,21,2,73,0,0,0,0,0,0
Vltava68,0,2,40,0,319,1,0,16,0,0,0,0,0,0
Ali-oops,0,3,138,0,278,0,0,31,0,0,0,0,0,0
Alf.laylah.wa.laylah,0,1,95,0,481,2,0,47,0,0,0,0,0,0
JCO312,0,3,247,0,361,0,0,16,0,0,0,0,0,0
methecooldude,0,3,78,0,496,3,0,66,0,0,0,0,0,0
Gruznov,0,0,21,0,367,0,0,17,0,0,0,0,0,0
Bratsche,0,8069,5930,4149,4750,1306,320,1631,349,7,71,325,136,64
Alexius08,0,1,25,0,224,0,0,14,0,0,0,0,0,0
Grandiose,0,0,0,0,165,0,0,0,0,0,0,0,0,0
Quaque,0,1,99,0,504,0,0,78,0,0,0,0,0,0
Caerwine,0,0,0,0,89,0,0,0,0,0,0,0,0,0
SwirlBoy39,0,6,225,0,701,3,0,109,0,0,0,2,0,0
