Atlant 1.0,[ 0.49589879  0.50410121]
Jc3s5h -1.0,[ 0.50382826  0.49617174]
Bling-chav -1.0,[ 0.50738548  0.49261452]
Haukurth -1.0,[ 0.49714648  0.50285352]
Atama 1.0,[ 0.49680278  0.50319722]
Somitho -1.0,[ 0.50493818  0.49506182]
Djsasso 1.0,[ 0.49946808  0.50053192]
Ucucha 1.0,[ 0.49161753  0.50838247]
Oddmartian2 -1.0,[ 0.51440971  0.48559029]
Emperor 1.0,[ 0.49457261  0.50542739]
Rappingwonders -1.0,[ 0.60146542  0.39853458]
goodandhonestwhig -1.0,[ 0.59850861  0.40149139]
MPF 1.0,[ 0.49847594  0.50152406]
Nja247 -1.0,[ 0.49918831  0.50081169]
Nehrams2020 1.0,[ 0.49589254  0.50410746]
Jauerback 1.0,[ 0.49637972  0.50362028]
Redwolf24 1.0,[ 0.4838506  0.5161494]
Seraphimblade -1.0,[ 0.49839618  0.50160382]
Chrisisme -1.0,[ 0.51137294  0.48862706]
JustinEiler -1.0,[ 0.60964002  0.39035998]
James1011R -1.0,[ 0.69026526  0.30973474]
MisfitToys 1.0,[ 0.49476529  0.50523471]
Harro5 -1.0,[ 0.49477877  0.50522123]
Akhilleus 1.0,[ 0.49211146  0.50788854]
Jkelly 1.0,[ 0.48671083  0.51328917]
Djrxi -1.0,[ 0.50456281  0.49543719]
Tomf688 1.0,[ 0.49708918  0.50291082]
Jnothman 1.0,[ 0.49811373  0.50188627]
AdamRetchless.09 -1.0,[ 0.50656225  0.49343775]
GoodOlfactory 1.0,[ 0.49441592  0.50558408]
Mastrchf91 -1.0,[ 0.50247328  0.49752672]
MJohnson -1.0,[ 0.51396694  0.48603306]
SVera1NY -1.0,[ 0.51756935  0.48243065]
Topbanana 1.0,[ 0.49791555  0.50208445]
Oberiko 1.0,[ 0.49754365  0.50245635]
TEK -1.0,[ 0.51643356  0.48356644]
SamuelWantman 1.0,[ 0.49044698  0.50955302]
benon -1.0,[ 0.50366365  0.49633635]
TheBread -1.0,[ 0.50141432  0.49858568]
Qwyrxian 1.0,[ 0.49387292  0.50612708]
VagueRant 1.0,[ 0.49438627  0.50561373]
Fuhghettaboutit 1.0,[ 0.49218852  0.50781148]
Kouroshziabari -1.0,[ 0.60075774  0.39924226]
Fukinell -1.0,[ 0.60592438  0.39407562]
Howcheng 1.0,[ 0.49205926  0.50794074]
WAvegetarian 1.0,[ 0.49410515  0.50589485]
January 1.0,[ 0.49914124  0.50085876]
B&WAnimeFan -1.0,[ 0.60912444  0.39087556]
Tommy2010 -1.0,[ 0.50692861  0.49307139]
FeloniousMonk 1.0,[ 0.49018425  0.50981575]
Kirkoconnell -1.0,[ 0.60517699  0.39482301]
WHEELER.09 -1.0,[ 0.50450105  0.49549895]
Idonthavaname 1.0,[ 0.4878392  0.5121608]
Kusma 1.0,[ 0.49297357  0.50702643]
Fastfission 1.0,[ 0.49316052  0.50683948]
downtowndontay -1.0,[ 0.59970309  0.40029691]
Mizuonnasango15 -1.0,[ 0.4981575  0.5018425]
Minan -1.0,[ 0.6074433  0.3925567]
OvenFresh 1.0,[ 0.48839918  0.51160082]
Dmcdevit 1.0,[ 0.4936419  0.5063581]
BRG -1.0,[ 0.50449033  0.49550967]
ЂорђеД.Божовић -1.0,[ 0.50731986  0.49268014]
Superm401 1.0,[ 0.4954583  0.5045417]
Cream -1.0,[ 0.51360997  0.48639003]
53180 -1.0,[ 0.51543789  0.48456211]
RyanGerbil10 1.0,[ 0.48912831  0.51087169]
Ezekiel63745 -1.0,[ 0.68731536  0.31268464]
Genisock2 -1.0,[ 0.50615308  0.49384692]
Carabinieri 1.0,[ 0.49580479  0.50419521]
JPD 1.0,[ 0.49517077  0.50482923]
Firsfron 1.0,[ 0.49186405  0.50813595]
kku2 -1.0,[ 0.59879802  0.40120198]
StreetScholar -1.0,[ 0.51025915  0.48974085]
Runningonbrains 1.0,[ 0.49479079  0.50520921]
Shauri 1.0,[ 0.49156513  0.50843487]
Ankitbhatt -1.0,[ 0.51112129  0.48887871]
ThaddeusB 1.0,[ 0.49918706  0.50081294]
Andres 1.0,[ 0.50523817  0.49476183]
mlc409 -1.0,[ 0.5186035  0.4813965]
Fyre2387 -1.0,[ 0.50614737  0.49385263]
Jake0geek -1.0,[ 0.51320528  0.48679472]
BuickCenturyDriver -1.0,[ 0.49949616  0.50050384]
Olessi 1.0,[ 0.49000265  0.50999735]
Leolisa1997 -1.0,[ 0.51792688  0.48207312]
MilkMiruku -1.0,[ 0.59358686  0.40641314]
Bgwhite 1.0,[ 0.4982053  0.5017947]
Hirak99 -1.0,[ 0.51495486  0.48504514]
JeanLatore -1.0,[ 0.5103731  0.4896269]
Rodhullandemu 1.0,[ 0.49937194  0.50062806]
Discospinster 1.0,[ 0.49779308  0.50220692]
paulyb -1.0,[ 0.6046731  0.3953269]
AfterMidnight 1.0,[ 0.49066565  0.50933435]
Ecw.technoid.dweeb -1.0,[ 0.6013165  0.3986835]
Acdixon 1.0,[ 0.49874582  0.50125418]
VeraciousRey -1.0,[ 0.59589776  0.40410224]
Pengo 1.0,[ 0.50406052  0.49593948]
Mikkalai 1.0,[ 0.49492528  0.50507472]
Thespian 1.0,[ 0.49440394  0.50559606]
Mikeblas 1.0,[ 0.49395286  0.50604714]
Geoffr -1.0,[ 0.60171501  0.39828499]
Ibaranoff24 -1.0,[ 0.50325336  0.49674664]
Netsnipe 1.0,[ 0.4946239  0.5053761]
AndyZ 1.0,[ 0.49373973  0.50626027]
DarthMike -1.0,[ 0.50574958  0.49425042]
Wikisteph888 -1.0,[ 0.51527762  0.48472238]
CameronNedland -1.0,[ 0.60225008  0.39774992]
Bugalugs13 -1.0,[ 0.59651293  0.40348707]
Vacation9 -1.0,[ 0.50476027  0.49523973]
ArnoldReinhold 1.0,[ 0.50693207  0.49306793]
BostonMA -1.0,[ 0.50018566  0.49981434]
Extranet -1.0,[ 0.51127605  0.48872395]
Cchan199206 -1.0,[ 0.5050271  0.4949729]
Czac -1.0,[ 0.51186853  0.48813147]
Royalguard11 1.0,[ 0.49677032  0.50322968]
addatron -1.0,[ 0.5907157  0.4092843]
thedemonhog 1.0,[ 0.4950338  0.5049662]
JasonPotter -1.0,[ 0.51032529  0.48967471]
Wcreed88 -1.0,[ 0.51884351  0.48115649]
Thespeshman -1.0,[ 0.6021072  0.3978928]
Stevedietrich -1.0,[ 0.51559598  0.48440402]
ABCD.09 -1.0,[ 0.50290548  0.49709452]
FoxyLoxy -1.0,[ 0.50736542  0.49263458]
Willmcw 1.0,[ 0.49039242  0.50960758]
Nwwaew -1.0,[ 0.51096315  0.48903685]
ronan.evans -1.0,[ 0.60297155  0.39702845]
Cyclonebiskit -1.0,[ 0.50381284  0.49618716]
BloodRedSandman 1.0,[ 0.49530874  0.50469126]
dbertman -1.0,[ 0.60325579  0.39674421]
Coelacan 1.0,[ 0.49483023  0.50516977]
alexsautographs -1.0,[ 0.51198042  0.48801958]
Mrld -1.0,[ 0.58965086  0.41034914]
Where 1.0,[ 0.49077203  0.50922797]
lavakille -1.0,[ 0.59828245  0.40171755]
GlassCobra 1.0,[ 0.48994575  0.51005425]
MisterWiki -1.0,[ 0.50926368  0.49073632]
Snoyes 1.0,[ 0.41270102  0.58729898]
KirillLokshin 1.0,[ 0.49088331  0.50911669]
Rogper.09 -1.0,[ 0.50079026  0.49920974]
Lbmixpro 1.0,[ 0.4989465  0.5010535]
Hereford -1.0,[ 0.51373174  0.48626826]
adamfinmo -1.0,[ 0.60271955  0.39728045]
Kevin 1.0,[ 0.49928019  0.50071981]
W.marsh 1.0,[ 0.50271176  0.49728824]
Pakaran 1.0,[ 0.49596729  0.50403271]
Pyrop -1.0,[ 0.50284115  0.49715885]
Shirahadasha -1.0,[ 0.50272193  0.49727807]
Mzajac 1.0,[ 0.49379757  0.50620243]
ChantingFox(2nd) -1.0,[ 0.51612387  0.48387613]
Stephen 1.0,[ 0.48933223  0.51066777]
P.B.Pilhet -1.0,[ 0.50198395  0.49801605]
Sethdoe92 -1.0,[ 0.51259275  0.48740725]
Scott5114 -1.0,[ 0.50244045  0.49755955]
Lectonar 1.0,[ 0.49431753  0.50568247]
Maunus 1.0,[ 0.49576941  0.50423059]
Useight -1.0,[ 0.50086249  0.49913751]
Rlendog 1.0,[ 0.49366861  0.50633139]
DoomsDay349 1.0,[ 0.49756435  0.50243565]
Bigvinu -1.0,[ 0.51739777  0.48260223]
Synergy -1.0,[ 0.51189992  0.48810008]
INeverCry 1.0,[ 0.49698054  0.50301946]
MacGyverMagic 1.0,[ 0.49428632  0.50571368]
NightDragon -1.0,[ 0.50089677  0.49910323]
Awiseman 1.0,[ 0.49307085  0.50692915]
Weyes2a -1.0,[ 0.50001189  0.49998811]
Heah 1.0,[ 0.4929905  0.5070095]
Toon05 1.0,[ 0.49246228  0.50753772]
ShootJar -1.0,[ 0.51794872  0.48205128]
Masamage 1.0,[ 0.49496662  0.50503338]
Picaroon9288 1.0,[ 0.4986697  0.5013303]
mrkc -1.0,[ 0.51620993  0.48379007]
Bazj -1.0,[ 0.50590421  0.49409579]
Trysha -1.0,[ 0.50027559  0.49972441]
Benjah-bmm27 -1.0,[ 0.50041725  0.49958275]
ARaiderLikeIndiana -1.0,[ 0.50525168  0.49474832]
Aikendrum -1.0,[ 0.50178559  0.49821441]
JeffreyMall -1.0,[ 0.49813087  0.50186913]
Unknownquinones -1.0,[ 0.59873448  0.40126552]
Randomjack -1.0,[ 0.60325579  0.39674421]
ChrisDJackson.09 -1.0,[ 0.49813114  0.50186886]
Happy-melon 1.0,[ 0.49042483  0.50957517]
Gadfium 1.0,[ 0.48868355  0.51131645]
ddbruce -1.0,[ 0.52163141  0.47836859]
Spencer195 1.0,[ 0.50119237  0.49880763]
Jni 1.0,[ 0.48952013  0.51047987]
Chadloder 1.0,[ 0.48680741  0.51319259]
SMarshall -1.0,[ 0.50750228  0.49249772]
Syrthiss 1.0,[ 0.49411866  0.50588134]
Xezbeth 1.0,[ 0.4962177  0.5037823]
L07ChLeo3 -1.0,[ 0.60035022  0.39964978]
Chmod007 1.0,[ 0.49494964  0.50505036]
Hornetman16 -1.0,[ 0.51224252  0.48775748]
Chochopk -1.0,[ 0.50157455  0.49842545]
Frazzydee 1.0,[ 0.48815272  0.51184728]
Sj 1.0,[ 0.48326653  0.51673347]
Member -1.0,[ 0.50279851  0.49720149]
OKeyes -1.0,[ 0.51671842  0.48328158]
DoidimaisBrasil -1.0,[ 0.50316709  0.49683291]
Mairi 1.0,[ 0.4965736  0.5034264]
PNiddy -1.0,[ 0.51450255  0.48549745]
Jaxl 1.0,[ 0.49739392  0.50260608]
AdmiralNorton 1.0,[ 0.49509526  0.50490474]
AlbertR -1.0,[ 0.50831886  0.49168114]
Femto -1.0,[ 0.49909616  0.50090384]
Kumioko -1.0,[ 0.5090429  0.4909571]
IanManka 1.0,[ 0.49427824  0.50572176]
Eequor(2nd) -1.0,[ 0.50023664  0.49976336]
TheOkayThrill -1.0,[ 0.60389158  0.39610842]
NationsUnited -1.0,[ 0.51650502  0.48349498]
Ben -1.0,[ 0.49621601  0.50378399]
RyanVesey -1.0,[ 0.50493556  0.49506444]
Natl1 -1.0,[ 0.49829111  0.50170889]
VernoWhitney 1.0,[ 0.49465425  0.50534575]
Timc 1.0,[ 0.50266906  0.49733094]
Kmccoy 1.0,[ 0.49074959  0.50925041]
Agüeybaná -1.0,[ 0.49689736  0.50310264]
MarcusAureliusAntoninus -1.0,[ 0.60582829  0.39417171]
Geomapboy2 -1.0,[ 0.60742596  0.39257404]
Flcelloguy 1.0,[ 0.4952578  0.5047422]
Taxman 1.0,[ 0.4933102  0.5066898]
wolfpawz -1.0,[ 0.60464002  0.39535998]
Kingpin13 -1.0,[ 0.5018073  0.4981927]
Edg2s 1.0,[ 0.4980371  0.5019629]
Camaron1 1.0,[ 0.49356657  0.50643343]
Mic 1.0,[ 0.49482386  0.50517614]
Beland 1.0,[ 0.49804682  0.50195318]
Rholton 1.0,[ 0.49398345  0.50601655]
Spongefrog -1.0,[ 0.50487055  0.49512945]
Colipon.09 -1.0,[ 0.60175104  0.39824896]
AmbushCommander 1.0,[ 0.49685292  0.50314708]
DakotaKahn 1.0,[ 0.49303887  0.50696113]
JohnAnderson -1.0,[ 0.50488836  0.49511164]
Yamla 1.0,[ 0.49242668  0.50757332]
Refdoc 1.0,[ 0.49725753  0.50274247]
KingToadsworth -1.0,[ 0.51030784  0.48969216]
Davetunney -1.0,[ 0.50251937  0.49748063]
Dumelow 1.0,[ 0.49732446  0.50267554]
Chuckfromchan -1.0,[ 0.51345696  0.48654304]
MLauba 1.0,[ 0.49057999  0.50942001]
Sarcasticidealist 1.0,[ 0.48570225  0.51429775]
28bytes -1.0,[ 0.50115294  0.49884706]
Morbidthoughts -1.0,[ 0.49858696  0.50141304]
Karrmann -1.0,[ 0.50178847  0.49821153]
21655 -1.0,[ 0.51042531  0.48957469]
Johnleemk 1.0,[ 0.48922317  0.51077683]
Xerocs2 -1.0,[ 0.50886597  0.49113403]
Paxse 1.0,[ 0.50190872  0.49809128]
JXM -1.0,[ 0.59484936  0.40515064]
Danielrocks123 -1.0,[ 0.50953931  0.49046069]
VegaDark 1.0,[ 0.49462192  0.50537808]
Waltonmonarchist89 -1.0,[ 0.50412076  0.49587924]
AlainV 1.0,[ 0.49418178  0.50581822]
Yuser31415 -1.0,[ 0.49830149  0.50169851]
EDGE -1.0,[ 0.49516013  0.50483987]
Nichalp 1.0,[ 0.49081214  0.50918786]
Sugarpine -1.0,[ 0.51244254  0.48755746]
Bilby 1.0,[ 0.49606665  0.50393335]
Amorymeltzer 1.0,[ 0.49700492  0.50299508]
Davnel03 -1.0,[ 0.50804151  0.49195849]
JetLover -1.0,[ 0.5108823  0.4891177]
Tbo157 -1.0,[ 0.50058188  0.49941812]
MaxSem 1.0,[ 0.4918424  0.5081576]
Eagles247 1.0,[ 0.49679001  0.50320999]
Eastlaw -1.0,[ 0.50421325  0.49578675]
Rl -1.0,[ 0.50383161  0.49616839]
Markhurd -1.0,[ 0.50543872  0.49456128]
Kamek98 -1.0,[ 0.60492948  0.39507052]
Hastingssaxonspride -1.0,[ 0.50600864  0.49399136]
zhudyzhu -1.0,[ 0.60672043  0.39327957]
Jhfireboy -1.0,[ 0.5037694  0.4962306]
Eduemoni -1.0,[ 0.68383107  0.31616893]
TheIslander -1.0,[ 0.50018865  0.49981135]
BlueCaper -1.0,[ 0.68147067  0.31852933]
Wesley 1.0,[ 0.49443802  0.50556198]
Juro -1.0,[ 0.50730734  0.49269266]
Mkativerata 1.0,[ 0.44227347  0.55772653]
Cjc811 -1.0,[ 0.68561234  0.31438766]
Danielspencer91 -1.0,[ 0.51489178  0.48510822]
Meandmyrobot -1.0,[ 0.60777026  0.39222974]
Syjytg -1.0,[ 0.50441847  0.49558153]
Tivedshambo 1.0,[ 0.50198303  0.49801697]
TheRepublican -1.0,[ 0.50965904  0.49034096]
Elf 1.0,[ 0.4914201  0.5085799]
Miranda -1.0,[ 0.50472609  0.49527391]
Casliber 1.0,[ 0.4881538  0.5118462]
Icewedge -1.0,[ 0.50503996  0.49496004]
Rogerd -1.0,[ 0.49606874  0.50393126]
EricV89 -1.0,[ 0.50177398  0.49822602]
Quadell 1.0,[ 0.49115584  0.50884416]
LessHeardvanU 1.0,[ 0.49040711  0.50959289]
Arkyan2 1.0,[ 0.4955377  0.5044623]
Ioeth 1.0,[ 0.49358891  0.50641109]
PZFUN 1.0,[ 0.50387306  0.49612694]
Fainites 1.0,[ 0.48962703  0.51037297]
Jc37 -1.0,[ 0.49502231  0.50497769]
Tutthoth-Ankhre -1.0,[ 0.5177742  0.4822258]
KnightLago 1.0,[ 0.49139633  0.50860367]
DeltaSlaya -1.0,[ 0.49984053  0.50015947]
Mikedk9109 -1.0,[ 0.51344233  0.48655767]
Sfd1905 -1.0,[ 0.52168221  0.47831779]
TShilo12 1.0,[ 0.48921836  0.51078164]
AmiDaniel 1.0,[ 0.50298243  0.49701757]
Fishhead64 1.0,[ 0.49796734  0.50203266]
Alan16 -1.0,[ 0.50495734  0.49504266]
SpacemanSpiff 1.0,[ 0.49888815  0.50111185]
Grant65 1.0,[ 0.4943646  0.5056354]
Azuran -1.0,[ 0.51224252  0.48775748]
CryptoDerk 1.0,[ 0.49036621  0.50963379]
TawkerbotTorA -1.0,[ 0.59539281  0.40460719]
Scienceman123 -1.0,[ 0.60428668  0.39571332]
AfC -1.0,[ 0.51596448  0.48403552]
NYMets2000 -1.0,[ 0.51985725  0.48014275]
TheoClarke 1.0,[ 0.48931896  0.51068104]
OwenX 1.0,[ 0.49474556  0.50525444]
SchfiftyThree -1.0,[ 0.50097731  0.49902269]
Stormie 1.0,[ 0.49324323  0.50675677]
SunCountryGuy01 -1.0,[ 0.51849374  0.48150626]
COGDEN 1.0,[ 0.49874316  0.50125684]
GedUK 1.0,[ 0.49629611  0.50370389]
Nat.tang -1.0,[ 0.50596622  0.49403378]
Bunchofgrapes 1.0,[ 0.49410612  0.50589388]
Vancouverguy 1.0,[ 0.39244297  0.60755703]
Mentifisto 1.0,[ 0.4969664  0.5030336]
munkeemadness -1.0,[ 0.50731921  0.49268079]
Weyes3 -1.0,[ 0.58631496  0.41368504]
Weyes2 -1.0,[ 0.50001189  0.49998811]
Zxcvbnm -1.0,[ 0.50217719  0.49782281]
AlbertHerring -1.0,[ 0.60390357  0.39609643]
Doczilla 1.0,[ 0.5003862  0.4996138]
AnchetaWis 1.0,[ 0.48950917  0.51049083]
Fan-1967 -1.0,[ 0.50059431  0.49940569]
David.Monniaux 1.0,[ 0.49991515  0.50008485]
Buchanan-Hermit 1.0,[ 0.48989368  0.51010632]
WB -1.0,[ 0.50097697  0.49902303]
R.fiend 1.0,[ 0.49449362  0.50550638]
Plasticup -1.0,[ 0.49851442  0.50148558]
MaximusRex 1.0,[ 0.40165848  0.59834152]
Michaelas10 1.0,[ 0.49636582  0.50363418]
Franamax 1.0,[ 0.49403684  0.50596316]
R.D.H.(GhostInTheMachine) -1.0,[ 0.49820556  0.50179444]
LiquidGhoul 1.0,[ 0.49720304  0.50279696]
Sfoskett 1.0,[ 0.49717212  0.50282788]
Edokter 1.0,[ 0.49974872  0.50025128]
Two-faceJackie -1.0,[ 0.51214345  0.48785655]
Islaammaged126 -1.0,[ 0.51999744  0.48000256]
ISD -1.0,[ 0.5043956  0.4956044]
Floaterfluss -1.0,[ 0.60599107  0.39400893]
TheFish -1.0,[ 0.51274201  0.48725799]
Duja 1.0,[ 0.49707399  0.50292601]
HarryMaxwell -1.0,[ 0.60109132  0.39890868]
Plato.07 -1.0,[ 0.51370998  0.48629002]
Gurubrahma 1.0,[ 0.49208391  0.50791609]
RuleOfThe9th -1.0,[ 0.52162651  0.47837349]
Swinquest -1.0,[ 0.5178763  0.4821237]
HelloAnnyong 1.0,[ 0.49623014  0.50376986]
SE7 -1.0,[ 0.60070506  0.39929494]
RichardArthurNorton(1958-) -1.0,[ 0.50736647  0.49263353]
Ginbot86 -1.0,[ 0.50802582  0.49197418]
Alhutch 1.0,[ 0.4989177  0.5010823]
Yomangani 1.0,[ 0.49309112  0.50690888]
IndigoGenius -1.0,[ 0.50363909  0.49636091]
CLW 1.0,[ 0.49321319  0.50678681]
Tanner-Christopher -1.0,[ 0.49484931  0.50515069]
Cnwb 1.0,[ 0.4912804  0.5087196]
WhatWouldEmperorNortonDo -1.0,[ 0.5061746  0.4938254]
EVula 1.0,[ 0.49364906  0.50635094]
AutomaticStrikeout -1.0,[ 0.50447566  0.49552434]
Venomcuz -1.0,[ 0.51641151  0.48358849]
Terrillwhite -1.0,[ 0.59661797  0.40338203]
Krm500 -1.0,[ 0.50262704  0.49737296]
Materialscientist 1.0,[ 0.50684414  0.49315586]
Monkbel -1.0,[ 0.50672355  0.49327645]
Yonidebest -1.0,[ 0.50009099  0.49990901]
Lethe 1.0,[ 0.49795402  0.50204598]
Spinningspark 1.0,[ 0.49808708  0.50191292]
ErrantX 1.0,[ 0.49532622  0.50467378]
Slp1 1.0,[ 0.48904142  0.51095858]
RockMFR -1.0,[ 0.50005815  0.49994185]
Ohnoitsjamie -1.0,[ 0.49497882  0.50502118]
Punkmorten 1.0,[ 0.49525147  0.50474853]
Jcw69 1.0,[ 0.49503473  0.50496527]
Pumpmeup -1.0,[ 0.50214592  0.49785408]
Vegaswikian 1.0,[ 0.50066725  0.49933275]
Conker01 -1.0,[ 0.60685624  0.39314376]
Brossow -1.0,[ 0.5053558  0.4946442]
Kubek15 -1.0,[ 0.60224192  0.39775808]
Cecropia 1.0,[ 0.48849346  0.51150654]
WCityMike -1.0,[ 0.50323285  0.49676715]
Digitalme -1.0,[ 0.49556502  0.50443498]
Penyulap -1.0,[ 0.60018557  0.39981443]
SteveCrossin -1.0,[ 0.49809479  0.50190521]
JeremyA 1.0,[ 0.49768221  0.50231779]
Plyhmrp -1.0,[ 0.60262186  0.39737814]
Tristanb 1.0,[ 0.49625675  0.50374325]
barts1a -1.0,[ 0.51345641  0.48654359]
Pathfinder2006 -1.0,[ 0.60390357  0.39609643]
RAbbott -1.0,[ 0.61050941  0.38949059]
MagogtheOgre -1.0,[ 0.49439857  0.50560143]
JoyStovall 1.0,[ 0.49399417  0.50600583]
EncycloPetey 1.0,[ 0.49942373  0.50057627]
Melesse 1.0,[ 0.50005117  0.49994883]
EurekaLott 1.0,[ 0.49706325  0.50293675]
SJK -1.0,[ 0.50531261  0.49468739]
GTBacchus 1.0,[ 0.49295502  0.50704498]
RoySmith 1.0,[ 0.49136941  0.50863059]
Enochlau 1.0,[ 0.49230637  0.50769363]
EdwinHJ(renomination) -1.0,[ 0.50137462  0.49862538]
Saverx -1.0,[ 0.60308466  0.39691534]
Rlquall 1.0,[ 0.50242639  0.49757361]
Talrias 1.0,[ 0.49382832  0.50617168]
Dlohcierekim 1.0,[ 0.4967379  0.5032621]
Ellsworth 1.0,[ 0.49453947  0.50546053]
RC-0722 -1.0,[ 0.50725931  0.49274069]
OlegAlexandrov 1.0,[ 0.49560954  0.50439046]
Salavat -1.0,[ 0.49882195  0.50117805]
Mathwiz2020 1.0,[ 0.49477391  0.50522609]
CharlesMatthews 1.0,[ 0.49225624  0.50774376]
ronjohn -1.0,[ 0.59694822  0.40305178]
FrancisTyers 1.0,[ 0.49100177  0.50899823]
Tsepelcory -1.0,[ 0.68689675  0.31310325]
Salviogiuliano 1.0,[ 0.50007899  0.49992101]
Wikipedian2 -1.0,[ 0.51962705  0.48037295]
Chaz365 -1.0,[ 0.5129783  0.4870217]
Sox23 -1.0,[ 0.59498268  0.40501732]
Pharos 1.0,[ 0.49531042  0.50468958]
BD2412 1.0,[ 0.44459892  0.55540108]
Ww 1.0,[ 0.49518763  0.50481237]
TheLand -1.0,[ 0.4912481  0.5087519]
Seglea 1.0,[ 0.49337159  0.50662841]
Danswiki -1.0,[ 0.6002496  0.3997504]
ft12 -1.0,[ 0.59792192  0.40207808]
Jinian 1.0,[ 0.49771256  0.50228744]
Kappa -1.0,[ 0.4974551  0.5025449]
BrokenSegue 1.0,[ 0.50234998  0.49765002]
PaulWicks -1.0,[ 0.60048717  0.39951283]
EvanProdromou 1.0,[ 0.50248553  0.49751447]
AncientApparition -1.0,[ 0.50278641  0.49721359]
ImperialStarDestroyer -1.0,[ 0.5998649  0.4001351]
Darrien -1.0,[ 0.50516864  0.49483136]
Gilliam 1.0,[ 0.50228639  0.49771361]
Tkgd2007 -1.0,[ 0.59828865  0.40171135]
Dueyfinster -1.0,[ 0.5142443  0.4857557]
Sebastiankessel 1.0,[ 0.4935643  0.5064357]
Amlnet49 -1.0,[ 0.60460744  0.39539256]
Ddstretch 1.0,[ 0.40667643  0.59332357]
Thelb4 -1.0,[ 0.49752259  0.50247741]
Dylant07 -1.0,[ 0.59888338  0.40111662]
RyRy -1.0,[ 0.50032805  0.49967195]
Tempodivalse -1.0,[ 0.50719115  0.49280885]
Baseballrocks538 -1.0,[ 0.68834658  0.31165342]
Daven200520 -1.0,[ 0.5164182  0.4835818]
Bourbons3 -1.0,[ 0.51182899  0.48817101]
Poiuytman -1.0,[ 0.50327375  0.49672625]
Trevormacinnis 1.0,[ 0.49277347  0.50722653]
Plm209 -1.0,[ 0.59996965  0.40003035]
Davewild 1.0,[ 0.49040224  0.50959776]
Orlady 1.0,[ 0.493983  0.506017]
Snocrates -1.0,[ 0.50742298  0.49257702]
Ineversigninsodonotmessageme -1.0,[ 0.60625339  0.39374661]
Anthony5429 -1.0,[ 0.60655412  0.39344588]
Mtz206 1.0,[ 0.4996908  0.5003092]
TioChaka -1.0,[ 0.51165193  0.48834807]
TimySmidge -1.0,[ 0.60932388  0.39067612]
Jac16888 1.0,[ 0.50238935  0.49761065]
Gutza 1.0,[ 0.5027226  0.4972774]
Captmondo -1.0,[ 0.50171755  0.49828245]
luvcraft -1.0,[ 0.5130963  0.4869037]
ArthurRubin 1.0,[ 0.49476991  0.50523009]
Redthoreau -1.0,[ 0.50095578  0.49904422]
Peridon 1.0,[ 0.5024605  0.4975395]
Martinultima -1.0,[ 0.50406173  0.49593827]
LouisTaylor -1.0,[ 0.68972207  0.31027793]
NicolasLord -1.0,[ 0.59621754  0.40378246]
Tomharrison 1.0,[ 0.49393427  0.50606573]
Tmalmjursson -1.0,[ 0.51440451  0.48559549]
Ingoolemo 1.0,[ 0.49317801  0.50682199]
Salman01 -1.0,[ 0.51434458  0.48565542]
History2007 -1.0,[ 0.59543839  0.40456161]
Grendelkhan 1.0,[ 0.49502765  0.50497235]
Vsmith 1.0,[ 0.49304744  0.50695256]
Neutralhomer -1.0,[ 0.50460872  0.49539128]
GSorbyDesroid2 -1.0,[ 0.60763151  0.39236849]
nassir49 -1.0,[ 0.60592219  0.39407781]
Undeadwarrior -1.0,[ 0.50341267  0.49658733]
Itsmejudith -1.0,[ 0.50164651  0.49835349]
Thfrang -1.0,[ 0.60543146  0.39456854]
Stevietheman -1.0,[ 0.49896565  0.50103435]
Kzrulzuall -1.0,[ 0.49911151  0.50088849]
Ckatz 1.0,[ 0.49893736  0.50106264]
Fvasconcellos 1.0,[ 0.4938466  0.5061534]
Edgar181 1.0,[ 0.49668893  0.50331107]
Mww113 -1.0,[ 0.51309683  0.48690317]
Redmarkviolinist -1.0,[ 0.49867682  0.50132318]
EternalEquinox -1.0,[ 0.52056141  0.47943859]
JzG 1.0,[ 0.48909358  0.51090642]
Natalinasmpf 1.0,[ 0.49302879  0.50697121]
DagothUrMadGod -1.0,[ 0.51335757  0.48664243]
MichaelBillington -1.0,[ 0.49865289  0.50134711]
Hbdragon88 1.0,[ 0.50086757  0.49913243]
Patricknoddy -1.0,[ 0.50913633  0.49086367]
Yannismarou 1.0,[ 0.49291845  0.50708155]
HappyCamper 1.0,[ 0.49538457  0.50461543]
Tony1 -1.0,[ 0.49560143  0.50439857]
andrewrp -1.0,[ 0.6055441  0.3944559]
Bearian 1.0,[ 0.49367168  0.50632832]
Ragib 1.0,[ 0.49389817  0.50610183]
Miborovsky 1.0,[ 0.49718344  0.50281656]
Dmn 1.0,[ 0.49908964  0.50091036]
NitrogenTSRH -1.0,[ 0.60470741  0.39529259]
Sanchom 1.0,[ 0.49679189  0.50320811]
Delirium 1.0,[ 0.49291334  0.50708666]
Unionhawk -1.0,[ 0.50596471  0.49403529]
Iamwatchingyou -1.0,[ 0.59143896  0.40856104]
Socks01 -1.0,[ 0.59773051  0.40226949]
Thenthornthing -1.0,[ 0.5158425  0.4841575]
S1312 -1.0,[ 0.50952842  0.49047158]
NCurse 1.0,[ 0.49550591  0.50449409]
Mkweise 1.0,[ 0.49756208  0.50243792]
Pathoschild 1.0,[ 0.5021  0.4979]
Cburnett 1.0,[ 0.48967956  0.51032044]
